file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260414_213620_result.json,yes,450,yes,156,yes,con thinking,37,1,Philadelphia,married,upper secondary,employed full-time,genderfluid,classical music;volunteering,immigrant,fitness trainer,high,81,moderate,36,high,83,high,70,high,74,PhD,lower secondary,creative,Agnostic,heterosexual,You spend several hours daily on social media
20260414_213621_result.json,yes,436,yes,163,yes,con thinking,49,3,Chicago,divorced,lower secondary,employed full-time,man,rock climbing;board games,native-born American,carpenter,low,16,high,85,low,23,low,7,moderate,66,vocational diploma,upper secondary,creative,Islam,heterosexual,You spend a few times monthly on social media
20260414_213624_e9dccc13_result.json,yes,317,yes,76,yes,con thinking,56,0,Bari,in a relationship,upper secondary,employed full-time,man,cycling;volunteering;knitting;hiking,native-born Italian,barista,moderate,59,low,21,low,17,high,95,low,4,primary school,PhD,normal,Islam,asexual,You have no social media
20260414_213628_result.json,yes,69,yes,142,yes,con thinking,18,0,Rome,single,lower secondary,full-time student,genderqueer,classical music;baking;rock climbing;yoga;photography,native-born Italian,not applicable,high,88,low,17,low,31,moderate,44,moderate,54,no formal education,bachelor's degree,curious,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260414_213629_0c841bf4_result.json,yes,266,yes,55,yes,con thinking,45,3,Lecce,married,master's degree,unemployed,man,cooking;running;travel;volunteering,immigrant,not applicable,moderate,36,moderate,52,low,19,low,20,low,25,master's degree,PhD,creative,Islam,heterosexual,You have no social media
20260414_213630_551f9c00_result.json,yes,275,yes,77,yes,con thinking,30,4,Lecce,in a relationship,upper secondary,self-employed,man,hiking;cooking;birdwatching,immigrant,mechanic,high,78,high,86,moderate,58,moderate,55,moderate,55,primary school,primary school,anxious,Islam,heterosexual,You spend a few times monthly on social media
20260414_213631_d74a20b8_result.json,yes,332,yes,98,yes,con thinking,88,2,Philadelphia,in a relationship,bachelor's degree,retired,woman,travel;classical music;football (calcio),native-born American,not applicable,low,16,high,86,moderate,44,high,98,high,96,bachelor's degree,lower secondary,creative,Islam,heterosexual,You spend roughly one hour daily on social media
20260414_213632_result.json,yes,361,yes,136,yes,con thinking,68,4,Kansas City,married,PhD,retired,woman,painting;running;travel,native-born American,not applicable,low,13,high,80,high,90,low,20,moderate,47,no formal education,master's degree,normal,Christianity,heterosexual,You spend several hours daily on social media
20260414_213635_result.json,yes,110,yes,26,yes,con thinking,29,0,Los Angeles,single,lower secondary,employed part-time,agender,cinema;photography,immigrant,carpenter,moderate,56,moderate,43,moderate,37,moderate,41,moderate,63,upper secondary,PhD,curious,Islam,heterosexual,You spend roughly one hour daily on social media
20260414_213637_6aa0da37_result.json,yes,319,yes,81,yes,con thinking,86,2,New York,divorced,bachelor's degree,retired,woman,baking;running;yoga,native-born American,not applicable,low,16,moderate,60,high,99,low,30,high,77,vocational diploma,upper secondary,creative,Christianity,heterosexual,You have no social media
20260414_213639_46264412_result.json,yes,346,yes,79,yes,con thinking,75,4,Rome,divorced,lower secondary,retired,woman,travel;videogames;cinema;photography;gardening,immigrant,not applicable,high,87,high,77,moderate,66,high,94,moderate,40,PhD,lower secondary,curious,Christianity,asexual,You spend roughly a few times weekly on social media
20260414_213642_d87c4d65_result.json,yes,288,yes,75,yes,con thinking,75,0,Chicago,divorced,bachelor's degree,retired,woman,cinema;football (calcio);reading novels,native-born American,not applicable,high,81,low,5,moderate,39,moderate,52,low,2,bachelor's degree,PhD,normal,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260414_213644_b767595f_result.json,yes,325,yes,78,yes,con thinking,71,2,Naples,married,upper secondary,retired,genderqueer,cycling;baking;birdwatching,native-born Italian,not applicable,low,19,low,25,moderate,36,high,95,high,88,upper secondary,upper secondary,creative,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260414_213647_result.json,yes,373,yes,118,yes,con thinking,76,2,Rome,married,upper secondary,retired,genderqueer,travel;hiking;knitting;volunteering,immigrant,not applicable,high,95,moderate,61,low,15,low,20,high,75,bachelor's degree,bachelor's degree,depressed,Christianity,asexual,You have no social media
20260414_213651_6b98ac69_result.json,yes,319,yes,109,yes,con thinking,84,1,Rome,single,lower secondary,retired,woman,classical music;reading novels,immigrant,not applicable,low,14,moderate,61,high,78,moderate,59,low,24,upper secondary,bachelor's degree,creative,Islam,asexual,You spend roughly a few times weekly on social media
20260414_213655_b60686e0_result.json,yes,292,yes,73,yes,con thinking,67,0,Bologna,married,upper secondary,retired,man,photography;travel;classical music;birdwatching,immigrant,not applicable,high,93,moderate,36,high,89,moderate,45,low,19,bachelor's degree,master's degree,depressed,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260414_213656_5a6080a3_result.json,yes,337,yes,68,yes,con thinking,62,3,Washington DC,widowed,bachelor's degree,employed full-time,transgender,board games;football (calcio);gardening;classical music;cooking,native-born American,startup founder,low,22,moderate,38,high,79,high,82,low,0,PhD,no formal education,creative,Islam,heterosexual,You spend several hours daily on social media
20260414_213656_a1671802_result.json,yes,320,yes,76,yes,con thinking,77,0,Lecce,divorced,upper secondary,retired,man,videogames;travel;cycling;gardening,native-born Italian,not applicable,high,92,high,89,high,73,moderate,41,high,77,upper secondary,upper secondary,curious,Islam,heterosexual,You spend roughly one hour daily on social media
20260414_213700_result.json,yes,343,yes,103,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260414_213701_result.json,yes,412,yes,177,yes,con thinking,53,3,Rome,in a relationship,bachelor's degree,self-employed,man,videogames;running;football (calcio);painting,native-born Italian,software developer,high,81,low,14,low,5,high,88,low,14,master's degree,upper secondary,with good mental health,Buddhism,asexual,You spend several hours daily on social media
20260414_213704_7477db35_result.json,yes,329,yes,70,yes,con thinking,49,2,Washington DC,in a relationship,upper secondary,employed full-time,non-binary,volunteering;cinema;yoga;birdwatching;gardening,native-born American,retail worker,low,10,high,99,low,24,high,77,high,74,vocational diploma,bachelor's degree,depressed,Islam,heterosexual,You spend roughly one hour daily on social media
20260414_213704_852421ca_result.json,yes,295,yes,84,yes,con thinking,19,0,Lecce,single,upper secondary,employed part-time,woman,rock climbing;cooking;cinema,native-born Italian,hairdresser,low,16,high,76,moderate,35,low,19,moderate,34,lower secondary,master's degree,creative,Christianity,heterosexual,You spend roughly one hour daily on social media
20260414_213705_result.json,yes,125,yes,77,yes,con thinking,81,2,Bari,single,primary school,retired,woman,painting;cycling,native-born Italian,not applicable,high,80,high,88,low,11,high,94,high,89,upper secondary,master's degree,curious,Atheist,bisexual,You spend a few times monthly on social media
20260414_213707_8b1bd322_result.json,yes,270,yes,79,yes,con thinking,74,1,Washington DC,single,vocational diploma,retired,woman,classical music;birdwatching;baking;running;knitting,native-born American,not applicable,high,74,high,78,moderate,37,moderate,54,low,0,master's degree,master's degree,with good mental health,Islam,heterosexual,You have no social media
20260414_213712_20fb9c7b_result.json,yes,315,yes,79,yes,con thinking,43,1,Rome,married,vocational diploma,employed full-time,genderqueer,hiking;rock climbing;travel;gardening;baking,native-born Italian,waiter/waitress,moderate,50,high,89,low,17,high,69,high,78,PhD,primary school,normal,Agnostic,heterosexual,You spend roughly one hour daily on social media
20260414_213715_result.json,yes,346,yes,100,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,
20260414_213719_0bce8293_result.json,yes,322,yes,98,yes,con thinking,57,3,Bologna,divorced,primary school,employed full-time,woman,photography;travel;volunteering;hiking;knitting,native-born Italian,cleaner,moderate,51,moderate,57,high,77,low,32,high,85,no formal education,bachelor's degree,creative,Hinduism,heterosexual,You spend several hours daily on social media
20260414_213720_d0d2335a_result.json,yes,327,yes,62,yes,con thinking,59,2,Philadelphia,married,no formal education,unemployed,man,hiking;yoga;birdwatching;baking,native-born American,not applicable,high,93,low,20,high,96,low,12,high,70,upper secondary,upper secondary,curious,Judaism,heterosexual,You spend a few times monthly on social media
20260414_213722_91d862a2_result.json,yes,320,yes,84,yes,con thinking,19,0,Lecce,in a relationship,upper secondary,unemployed,non-binary,reading novels;photography;running;videogames;painting,immigrant,not applicable,moderate,66,moderate,52,low,10,low,17,moderate,38,PhD,PhD,creative,Christianity,heterosexual,You spend a few times monthly on social media
20260414_213723_06ecd51e_result.json,yes,303,yes,81,yes,con thinking,77,1,Philadelphia,widowed,lower secondary,retired,man,cycling;travel;cooking;yoga;videogames,native-born American,not applicable,high,97,low,26,high,90,low,17,low,17,upper secondary,lower secondary,depressed,Christianity,heterosexual,You spend roughly one hour daily on social media
20260414_213728_bae7232e_result.json,yes,261,yes,68,yes,con thinking,25,0,New York,in a relationship,bachelor's degree,self-employed,woman,videogames;cinema;photography;painting,native-born American,nurse,high,72,high,96,high,72,low,27,moderate,55,vocational diploma,PhD,with good mental health,Islam,heterosexual,You spend a few times monthly on social media
20260414_213730_5172dff4_result.json,yes,291,yes,77,yes,con thinking,67,1,Bologna,widowed,lower secondary,retired,non-binary,football (calcio);videogames,immigrant,not applicable,low,18,high,78,moderate,46,moderate,57,low,29,no formal education,lower secondary,with good mental health,Atheist,heterosexual,You spend several hours daily on social media
20260414_213730_result.json,yes,408,yes,230,yes,con thinking,35,2,Los Angeles,married,master's degree,employed full-time,woman,photography;travel;football (calcio);knitting,native-born American,UX designer,high,95,high,82,high,93,high,79,moderate,59,primary school,primary school,normal,Islam,heterosexual,You spend a few times monthly on social media
20260414_213735_3736e197_result.json,yes,307,yes,84,yes,con thinking,58,0,Rome,in a relationship,upper secondary,employed full-time,woman,birdwatching;rock climbing;running;baking;travel,native-born Italian,plumber,low,9,moderate,56,moderate,41,high,100,high,92,upper secondary,upper secondary,with good mental health,Christianity,heterosexual,You spend several hours daily on social media
20260414_213736_result.json,yes,448,yes,182,yes,con thinking,26,0,Rome,single,vocational diploma,employed part-time,man,travel;rock climbing;reading novels;cinema,native-born Italian,delivery driver,high,72,moderate,45,moderate,41,low,3,low,19,vocational diploma,upper secondary,normal,Islam,homosexual,You spend roughly a few times weekly on social media
20260414_213742_252ed877_result.json,yes,376,yes,97,yes,con thinking,41,1,Naples,married,master's degree,unemployed,transgender,cooking;rock climbing;board games;running,native-born Italian,not applicable,low,6,moderate,57,low,13,high,80,high,100,PhD,primary school,curious,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260414_213743_result.json,yes,407,yes,174,yes,con thinking,84,1,Los Angeles,married,lower secondary,retired,genderqueer,classical music;gardening;birdwatching,native-born American,not applicable,high,78,low,22,high,95,high,93,high,72,lower secondary,lower secondary,depressed,Christianity,asexual,You spend a few times monthly on social media
20260414_213744_7924436a_result.json,yes,323,yes,69,yes,con thinking,39,1,Naples,in a relationship,primary school,employed full-time,woman,football (calcio);hiking;cinema;videogames;board games,native-born Italian,carpenter,low,9,moderate,52,moderate,57,moderate,39,low,3,lower secondary,master's degree,curious,Christianity,asexual,You have no social media
20260414_213745_result.json,yes,275,yes,81,yes,con thinking,63,1,Rome,single,vocational diploma,employed full-time,man,board games;classical music;videogames;photography;gardening,immigrant,mechanic,moderate,54,high,92,low,32,low,23,low,11,lower secondary,lower secondary,with good mental health,Buddhism,heterosexual,You have no social media
20260414_213747_1613dade_result.json,yes,308,yes,69,yes,con thinking,48,2,New York,married,upper secondary,unemployed,man,travel;videogames;reading novels;hiking;cycling,immigrant,not applicable,low,5,low,24,moderate,40,low,13,low,19,vocational diploma,vocational diploma,anxious,Hinduism,heterosexual,You spend a few times monthly on social media
